"ShortName","ImageDate","LocationName","UTM_E","UTM_N","UTMZone","StatusID","StudyAreaAbbr","FileName"
"coyote",6/25/2018 1:33:46,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009772.JPG"
"coyote",6/25/2018 1:33:46,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009773.JPG"
"coyote",6/25/2018 1:33:47,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009774.JPG"
"coyote",6/9/2018 1:35:52,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK000706.JPG"
"coyote",6/9/2018 1:35:53,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK000707.JPG"
"coyote",6/9/2018 1:35:53,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK000708.JPG"
"coyote",6/9/2018 5:36:19,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK000709.JPG"
"coyote",6/16/2018 1:59:56,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK001930.JPG"
"coyote",6/16/2018 1:59:56,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK001931.JPG"
"coyote",6/16/2018 22:50:45,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK002809.JPG"
"coyote",6/16/2018 22:50:45,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK002810.JPG"
"coyote",6/16/2018 22:50:46,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK002811.JPG"
"coyote",6/18/2018 3:24:33,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK003352.JPG"
"coyote",6/18/2018 3:24:33,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK003353.JPG"
"coyote",6/18/2018 21:59:30,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK004646.JPG"
"coyote",6/18/2018 21:59:31,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK004647.JPG"
"coyote",6/18/2018 22:01:18,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK004648.JPG"
"coyote",6/18/2018 22:01:19,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK004649.JPG"
"coyote",6/18/2018 22:01:19,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK004650.JPG"
"coyote",6/20/2018 22:07:08,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005281.JPG"
"coyote",6/20/2018 22:07:08,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005282.JPG"
"coyote",6/5/2018 6:49:29,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005347.JPG"
"coyote",6/5/2018 6:49:30,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005348.JPG"
"coyote",6/5/2018 6:49:30,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005349.JPG"
"coyote",6/13/2018 1:17:59,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK007606.JPG"
"coyote",6/13/2018 1:18:00,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK007607.JPG"
"coyote",6/24/2018 14:47:54,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK000277.JPG"
"coyote",6/24/2018 14:47:55,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK000278.JPG"
"coyote",6/20/2018 15:58:29,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK006447.JPG"
"coyote",6/26/2018 5:30:46,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK000917.JPG"
"coyote",6/26/2018 19:57:10,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001019.JPG"
"coyote",6/26/2018 19:57:11,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001020.JPG"
"coyote",6/26/2018 19:57:12,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001021.JPG"
"coyote",6/26/2018 19:57:20,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001022.JPG"
"coyote",6/26/2018 19:57:21,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001023.JPG"
"coyote",6/26/2018 19:57:21,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001024.JPG"
"coyote",6/26/2018 19:58:37,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001025.JPG"
"coyote",6/27/2018 0:36:55,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001028.JPG"
"coyote",6/27/2018 0:36:55,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001029.JPG"
"coyote",6/30/2018 6:51:32,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001255.JPG"
"coyote",6/30/2018 6:51:41,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001256.JPG"
"coyote",6/30/2018 6:51:42,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001257.JPG"
"coyote",6/30/2018 6:51:42,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001258.JPG"
"coyote",6/30/2018 6:51:52,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001259.JPG"
"coyote",6/30/2018 6:51:52,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001260.JPG"
"coyote",6/30/2018 6:51:53,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001261.JPG"
"coyote",6/30/2018 18:42:57,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001302.JPG"
"coyote",6/30/2018 23:25:58,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001307.JPG"
"coyote",6/30/2018 23:25:59,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001308.JPG"
"coyote",6/30/2018 23:25:59,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001309.JPG"
"coyote",7/1/2018 6:52:09,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001313.JPG"
"coyote",7/2/2018 6:51:23,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001355.JPG"
"coyote",7/2/2018 15:54:12,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001412.JPG"
"coyote",7/2/2018 15:54:13,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001413.JPG"
"coyote",7/2/2018 15:54:13,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001414.JPG"
"coyote",7/5/2018 17:00:25,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001496.JPG"
"coyote",7/5/2018 17:00:26,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001497.JPG"
"coyote",7/5/2018 17:00:26,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK001498.JPG"
"coyote",6/2/2018 11:38:21,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK006310.JPG"
"coyote",6/2/2018 11:38:22,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK006311.JPG"
"coyote",6/2/2018 11:38:22,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK006312.JPG"
"coyote",6/5/2018 5:41:58,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009820.JPG"
"coyote",6/5/2018 5:41:58,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009821.JPG"
"coyote",6/5/2018 5:41:59,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","EK009822.JPG"
"coyote",8/18/2018 6:26:09,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08180217.JPG"
"coyote",8/18/2018 6:26:10,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08180218.JPG"
"coyote",8/18/2018 6:26:10,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08180219.JPG"
"coyote",8/18/2018 6:26:35,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08180223.JPG"
"coyote",8/18/2018 6:26:35,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08180224.JPG"
"coyote",8/19/2018 21:53:11,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08190271.JPG"
"coyote",8/20/2018 23:32:47,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08200280.JPG"
"coyote",8/27/2018 22:14:55,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","08270320.JPG"
"coyote",8/1/2018 3:26:25,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08010073.JPG"
"coyote",8/1/2018 5:35:46,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08010076.JPG"
"coyote",8/1/2018 5:35:46,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08010077.JPG"
"coyote",8/3/2018 0:00:27,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08030133.JPG"
"coyote",8/3/2018 0:00:28,"R-IRC03",434897.18,3735856.43,"11 S",1,"IOS","08030134.JPG"
"coyote",8/26/2018 22:11:21,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08260778.JPG"
"coyote",8/26/2018 22:11:21,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08260779.JPG"
"coyote",8/26/2018 22:11:22,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08260780.JPG"
"coyote",8/27/2018 3:15:51,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","08270781.JPG"
"coyote",8/11/2018 2:52:34,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","08110367.JPG"
"coyote",8/12/2018 4:02:16,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","08120373.JPG"
"coyote",9/4/2018 1:56:20,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09040370.JPG"
"coyote",9/6/2018 1:21:38,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09060457.JPG"
"coyote",9/6/2018 1:22:05,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09060460.JPG"
"coyote",9/9/2018 0:44:00,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09090499.JPG"
"coyote",9/10/2018 3:05:31,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09100508.JPG"
"coyote",9/17/2018 4:30:13,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09170580.JPG"
"coyote",9/21/2018 3:22:52,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09210586.JPG"
"coyote",9/23/2018 3:13:33,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09230589.JPG"
"coyote",9/23/2018 5:45:09,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09230592.JPG"
"coyote",9/27/2018 1:35:34,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09270598.JPG"
"coyote",9/27/2018 1:35:48,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","09270601.JPG"
"coyote",10/9/2018 19:34:52,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","10090679.JPG"
"coyote",10/10/2018 21:04:46,"SU-VP01",425950.85,3741447.09,"11 S",1,"OR","10100685.JPG"
"coyote",7/25/2018 1:44:55,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","07250220.JPG"
"coyote",7/25/2018 1:44:57,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","07250222.JPG"
"coyote",7/26/2018 1:15:52,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","07260295.JPG"
"coyote",7/26/2018 1:15:53,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","07260296.JPG"
"coyote",8/1/2018 22:15:57,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","08010465.JPG"
"coyote",8/10/2018 0:04:45,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","08100721.JPG"
"coyote",8/10/2018 0:05:15,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","08100724.JPG"
"coyote",7/24/2018 2:05:37,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","DB072418Coyote.JPG"
"coyote",7/25/2018 1:44:56,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","DB072518Coyote.JPG"
"coyote",7/26/2018 1:15:02,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","DB072618Coyote.JPG"
"coyote",7/28/2018 2:46:35,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","DB072818Coyote.JPG"
"coyote",7/26/2018 1:15:54,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","07260297.JPG"
"coyote",8/1/2018 22:15:54,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","08010463.JPG"
"coyote",8/1/2018 22:15:56,"U-ED01",408578.93,3740950.10,"11 S",1,"ST","08010464.JPG"
"coyote",6/24/2018 14:47:55,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK000279.JPG"
"coyote",6/26/2018 0:38:58,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK003754.JPG"
"coyote",6/26/2018 0:38:59,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK003755.JPG"
"coyote",6/26/2018 0:38:59,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK003756.JPG"
"coyote",6/30/2018 19:24:29,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005101.JPG"
"coyote",6/30/2018 19:24:29,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005102.JPG"
"coyote",6/30/2018 19:24:30,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005103.JPG"
"coyote",7/1/2018 0:12:49,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005104.JPG"
"coyote",7/1/2018 0:12:49,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005105.JPG"
"coyote",7/1/2018 0:12:50,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005106.JPG"
"coyote",7/2/2018 0:52:11,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005266.JPG"
"coyote",7/2/2018 0:52:11,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005267.JPG"
"coyote",7/2/2018 0:52:12,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005268.JPG"
"coyote",7/4/2018 4:26:19,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005380.JPG"
"coyote",7/5/2018 1:31:42,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005416.JPG"
"coyote",7/5/2018 1:31:43,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005417.JPG"
"coyote",7/5/2018 1:31:43,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005418.JPG"
"coyote",7/8/2018 1:11:19,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005599.JPG"
"coyote",7/8/2018 1:11:20,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005600.JPG"
"coyote",7/8/2018 1:11:20,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK005601.JPG"
"coyote",6/28/2018 4:02:48,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK008260.JPG"
"coyote",6/28/2018 4:02:48,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK008261.JPG"
"coyote",6/28/2018 4:02:49,"R-IRC04",436743.44,3734912.62,"11 S",1,"IOS","EK008262.JPG"
"coyote",6/25/2018 21:12:13,"R-IRC05",438127.96,3734171.73,"11 S",1,"IOS","EK006430.JPG"
"coyote",6/25/2018 21:12:14,"R-IRC05",438127.96,3734171.73,"11 S",1,"IOS","EK006431.JPG"
"coyote",6/25/2018 21:12:15,"R-IRC05",438127.96,3734171.73,"11 S",1,"IOS","EK006432.JPG"
"coyote",6/6/2018 1:44:25,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK000013.JPG"
"coyote",7/3/2018 22:16:53,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK002211.JPG"
"coyote",7/3/2018 22:16:54,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK002212.JPG"
"coyote",7/3/2018 22:16:55,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK002213.JPG"
"coyote",7/4/2018 1:04:03,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK002214.JPG"
"coyote",7/4/2018 1:04:04,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK002215.JPG"
"coyote",7/4/2018 1:04:05,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK002216.JPG"
"coyote",7/7/2018 0:17:20,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK003385.JPG"
"coyote",7/7/2018 1:48:21,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK003387.JPG"
"coyote",7/7/2018 1:48:22,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK003388.JPG"
"coyote",7/7/2018 1:48:23,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK003389.JPG"
"coyote",7/9/2018 2:15:50,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK003996.JPG"
"coyote",7/9/2018 2:15:51,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK003997.JPG"
"coyote",7/10/2018 3:58:06,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK004182.JPG"
"coyote",7/10/2018 5:24:39,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK004195.JPG"
"coyote",7/10/2018 21:07:54,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK004555.JPG"
"coyote",6/29/2018 19:14:19,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK008898.JPG"
"coyote",6/29/2018 19:14:20,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK008899.JPG"
"coyote",6/30/2018 23:04:04,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK009795.JPG"
"coyote",6/30/2018 23:04:05,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK009796.JPG"
"coyote",6/30/2018 23:04:32,"R-IRC07",440010.48,3731237.72,"11 S",1,"IOS","EK009798.JPG"
"coyote",6/18/2018 20:42:35,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","06180853.JPG"
"coyote",6/18/2018 20:42:37,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","06180854.JPG"
"coyote",6/21/2018 3:39:34,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","06210841.JPG"
"coyote",6/22/2018 20:44:56,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","06220580.JPG"
"coyote",6/24/2018 3:39:55,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","06240667.JPG"
"coyote",6/24/2018 22:19:08,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","06240703.JPG"
"coyote",6/24/2018 22:19:09,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","06240704.JPG"
"coyote",7/5/2018 0:13:12,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07050943.JPG"
"coyote",7/7/2018 20:48:04,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07070676.JPG"
"coyote",7/7/2018 20:48:06,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07070678.JPG"
"coyote",7/8/2018 1:32:04,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07080683.JPG"
"coyote",7/9/2018 20:39:34,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07090745.JPG"
"coyote",7/10/2018 2:15:55,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07100751.JPG"
"coyote",7/16/2018 6:07:38,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07160514.JPG"
"coyote",7/17/2018 23:08:55,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07170202.JPG"
"coyote",7/25/2018 2:08:04,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07250383.JPG"
"coyote",7/25/2018 2:08:16,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07250386.JPG"
"coyote",7/26/2018 18:13:35,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07260277.JPG"
"coyote",7/28/2018 22:23:12,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","07280854.JPG"
"coyote",7/24/2018 2:47:42,"U-ED07",421119.75,3741772.93,"11 S",1,"OR","Coyote-072418.JPG"
"coyote",7/29/2018 1:23:39,"U-ED07",421119.75,3741772.93,"11 S",1,"OR","Coyote-072918.JPG"
"coyote",7/31/2018 23:49:24,"U-ED07",421119.75,3741772.93,"11 S",1,"OR","Coyote-073118.JPG"
"coyote",7/24/2018 2:47:43,"U-ED07",421119.75,3741772.93,"11 S",1,"OR","EK000212.JPG"
"coyote",8/11/2018 1:41:02,"U-ED07",421119.75,3741772.93,"11 S",1,"OR","EK001191.JPG"
"coyote",7/20/2018 21:01:04,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07200124.JPG"
"coyote",7/20/2018 22:05:01,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07200128.JPG"
"coyote",7/22/2018 3:28:15,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07220268.JPG"
"coyote",7/22/2018 3:28:17,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07220270.JPG"
"coyote",7/24/2018 3:41:35,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07240667.JPG"
"coyote",7/24/2018 3:41:36,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07240668.JPG"
"coyote",7/24/2018 6:09:18,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07240676.JPG"
"coyote",7/25/2018 11:53:49,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07250061.JPG"
"coyote",7/25/2018 11:53:50,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07250062.JPG"
"coyote",7/25/2018 3:01:27,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07250943.JPG"
"coyote",7/25/2018 5:54:20,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07250955.JPG"
"coyote",7/27/2018 2:47:21,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07270455.JPG"
"coyote",7/27/2018 2:47:53,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07270458.JPG"
"coyote",7/27/2018 2:47:54,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07270459.JPG"
"coyote",7/27/2018 2:48:11,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07270462.JPG"
"coyote",7/28/2018 2:37:44,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07280763.JPG"
"coyote",7/28/2018 2:37:46,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07280764.JPG"
"coyote",7/28/2018 2:37:47,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07280765.JPG"
"coyote",7/29/2018 5:56:45,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07290946.JPG"
"coyote",7/29/2018 5:58:44,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07290949.JPG"
"coyote",7/29/2018 5:58:56,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07290952.JPG"
"coyote",7/31/2018 0:40:17,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07310307.JPG"
"coyote",7/31/2018 4:04:06,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07310310.JPG"
"coyote",7/31/2018 4:04:07,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07310311.JPG"
"coyote",7/31/2018 20:29:30,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07310541.JPG"
"coyote",7/31/2018 20:29:32,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","07310542.JPG"
"coyote",8/1/2018 1:25:06,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08010553.JPG"
"coyote",8/1/2018 1:38:45,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08010556.JPG"
"coyote",8/1/2018 6:53:22,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08010580.JPG"
"coyote",8/3/2018 0:50:26,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08030253.JPG"
"coyote",8/3/2018 2:58:54,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08030259.JPG"
"coyote",8/3/2018 3:54:40,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08030268.JPG"
"coyote",8/3/2018 4:16:33,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08030278.JPG"
"coyote",8/4/2018 6:22:34,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08040520.JPG"
"coyote",8/5/2018 20:19:28,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08050913.JPG"
"coyote",8/6/2018 2:56:16,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08060919.JPG"
"coyote",8/6/2018 6:15:31,"U-ED08",422115.24,3741768.75,"11 S",1,"OR","08060925.JPG"
"raccoon",7/31/2018 3:31:12,"U-ED05",413984.67,3741184.43,"11 S",1,"AN","EK007763.JPG"
"raccoon",7/31/2018 3:31:13,"U-ED05",413984.67,3741184.43,"11 S",1,"AN","EK007764.JPG"
"raccoon",7/30/2018 23:27:19,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","07300046.JPG"
"raccoon",7/30/2018 23:27:19,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","07300047.JPG"
"raccoon",7/19/2018 3:23:59,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","Raccoon071918.JPG"
"raccoon",7/19/2018 3:23:59,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK006560.JPG"
"raccoon",7/19/2018 3:24:00,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK006561.JPG"
"raccoon",8/10/2018 5:30:34,"SU-PW02",428072.74,3738984.29,"11 S",1,"OR","08100049.JPG"
"raccoon",6/10/2018 23:27:43,"U-ED05",413984.67,3741184.43,"11 S",1,"AN","EK002458.JPG"
"raccoon",6/10/2018 23:27:43,"U-ED05",413984.67,3741184.43,"11 S",1,"AN","EK002459.JPG"
"raccoon",6/10/2018 23:27:44,"U-ED05",413984.67,3741184.43,"11 S",1,"AN","EK002460.JPG"
"raccoon",6/9/2018 0:30:35,"U-ED05",413984.67,3741184.43,"11 S",1,"AN","EK009148.JPG"
"raccoon",6/9/2018 0:30:36,"U-ED05",413984.67,3741184.43,"11 S",1,"AN","EK009149.JPG"
"raccoon",6/9/2018 0:30:37,"U-ED05",413984.67,3741184.43,"11 S",1,"AN","EK009150.JPG"
"raccoon",6/6/2018 21:51:30,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002296.JPG"
"raccoon",6/6/2018 21:51:30,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002297.JPG"
"raccoon",6/6/2018 21:51:31,"R-IRC02",432865.92,3736669.16,"11 S",1,"IOS","EK002298.JPG"
"raccoon",7/22/2018 21:52:56,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000044.JPG"
"raccoon",7/22/2018 21:52:56,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000045.JPG"
"raccoon",7/25/2018 0:40:53,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000056.JPG"
"raccoon",7/25/2018 0:40:54,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000057.JPG"
"raccoon",8/11/2018 3:45:46,"U-ED02",409325.29,3741248.86,"11 S",1,"ST","EK000184.JPG"
